"Open","High","Low","Close","Volume","Adjusted"
164.1,164.34,163.03,163.089996,69730000,163.089996
163.1,164.47,163.1,164.179993,83240000,164.179993
164.18,164.68,163.29,164.509995,81620000,164.509995
164.52,166.92,164.52,166.919998,73910000,166.919998
166.92,166.92,165.37,165.550003,76520000,165.550003
165.55,166.85,165.07,166.289993,95470000,166.289993
166.29,166.9,164.97,165.020004,86300000,165.020004
165.02,165.02,163.78,163.910004,75860000,163.910004
163.91,163.91,162.99,163.580002,77580000,163.580002
163.58,163.58,162.29,162.820007,95300000,162.820007
162.82,163.91,162.82,163.380005,81250000,163.380005
163.38,163.4,161.93,162.100006,88700000,162.100006
162.1,163.11,161.76,162.759995,96560000,162.759995
162.76,163.31,162.26,162.259995,8.1e+07,162.259995
162.26,163.32,161.54,162.830002,81140000,162.830002
162.83,163.18,162.56,163.070007,80240000,163.070007
163.07,163.18,162.55,162.630005,78710000,162.630005
162.63,162.92,161.54,161.809998,80850000,161.809998
161.81,163.53,161.63,162.690002,95060000,162.690002
162.69,163.63,162.44,163.610001,89490000,163.610001
163.61,168.11,163.61,168.110001,1.69e+08,168.110001
168.11,169.03,166.84,167.160004,139600000,167.160004
167.16,167.58,166.29,166.380005,93220000,166.380005
166.34,166.38,164.62,165.509995,101200000,165.509995
165.51,166.93,165.5,166.759995,55550000,166.759995
166.76,166.76,166.29,166.470001,46700000,166.470001
166.47,166.5,165.62,165.75,70100000,165.75
165.75,166.32,165.67,166.259995,77070000,166.259995
166.26,167.34,166.06,167.240005,80260000,167.240005
167.2,167.2,165.19,165.369995,67820000,165.369995
165.37,166.11,164.38,164.570007,88880000,164.570007
164.55,164.55,163.36,163.679993,77480000,163.679993
163.68,164.71,163.68,164.240005,86190000,164.240005
164.24,164.59,163.91,163.990005,92110000,163.990005
163.99,165.57,163.99,165.179993,99230000,165.179993
165.18,168.31,164.99,168.309998,124700000,168.309998
168.31,168.72,167.58,167.910004,107600000,167.910004
167.91,170.55,167.58,170.509995,124900000,170.509995
170.51,171.82,170.4,170.809998,155300000,170.809998
170.81,171.94,170.41,171.190002,135500000,171.190002
171.19,171.34,170.22,170.729996,113600000,170.729996
170.73,171.42,170.66,171.320007,104700000,171.320007
171.32,175.45,171.31,175.229996,146800000,175.229996
175.23,176.63,175.14,175.479996,174800000,175.479996
175.48,177.3,175.15,177.300003,144400000,177.300003
177.3,178.16,176.56,176.710007,160700000,176.710007
176.71,177.75,176.54,177.350006,122400000,177.350006
177.35,178.19,176.56,177.399994,128400000,177.399994
177.4,179.19,176.58,179.179993,115700000,179.179993
179.18,180.27,179.05,179.389999,1.7e+08,179.389999
179.39,179.83,178.56,179.630005,132500000,179.630005
179.63,179.63,178.44,178.630005,105400000,178.630005
178.63,180.35,177.75,180.350006,113700000,180.350006
180.35,181.53,180.07,180.610001,143900000,180.610001
180.61,181.5,180.32,180.429993,1.41e+08,180.429993
180.43,181.96,180.43,181.820007,151700000,181.820007
181.82,182.39,181.67,182.190002,116500000,182.190002
182.19,182.19,180.11,180.509995,1.04e+08,180.509995
180.51,180.75,179.45,180.559998,111100000,180.559998
180.56,183.86,180.5,183.350006,142500000,183.350006
183.35,183.95,182.39,182.410004,139700000,182.410004
182.41,182.65,181.23,181.600006,106500000,181.600006
181.6,181.61,180.95,181.330002,90400000,181.330002
181.33,182.1,180.64,181.179993,118200000,181.179993
181.18,181.18,180.02,180.190002,1.04e+08,180.190002
180.19,180.41,179.23,179.360001,93680000,179.360001
179.36,179.36,178.13,179.229996,89740000,179.229996
179.23,181.58,179.16,181.169998,114200000,181.169998
181.17,181.87,180.5,180.710007,107700000,180.710007
180.71,181.21,180.33,181.179993,100700000,181.179993
181.18,183.89,181.16,183.229996,139900000,183.229996
183.23,183.41,181.4,182.059998,102100000,182.059998
182.06,182.65,181.42,182.229996,116400000,182.229996
182.23,182.25,180.59,180.649994,116900000,180.649994
180.65,180.65,179.44,179.509995,112100000,179.509995
179.51,179.97,179.07,179.100006,96390000,179.100006
179.1,179.46,178.15,178.789993,84110000,178.789993
178.79,180.14,178.7,179.660004,92840000,179.660004
179.66,179.96,178.02,178.190002,101700000,178.190002
178.19,178.53,177.61,177.839996,103400000,177.839996
177.84,178.41,176.53,176.529999,105200000,176.529999
176.53,177.66,176.53,176.880005,94020000,176.880005
176.88,179.56,176.87,179.539993,119200000,179.539993
179.54,179.78,178.79,179.080002,107500000,179.080002
179.08,180.22,178.89,179.350006,95930000,179.350006
179.35,179.92,178.86,179.039993,99250000,179.039993
179.04,179.04,177.85,177.970001,74040000,177.970001
177.97,178.86,177.88,178.429993,89930000,178.429993
178.43,179.8,178.43,179.539993,1.01e+08,179.539993
179.54,180.6,179.43,179.539993,99780000,179.539993
179.54,180.66,179.54,180.660004,101400000,180.660004
180.66,181.27,180.43,181.270004,89900000,181.270004
181.27,181.86,180.28,180.529999,101700000,180.529999
180.53,180.53,178.64,179.110001,95480000,179.110001
179.11,179.13,178.29,179.029999,86910000,179.029999
179.03,179.46,177.86,178.029999,79960000,178.029999
178.03,178.67,177.97,178.210007,83980000,178.210007
178.21,179.9,178.21,179.419998,108200000,179.419998
179.42,180.91,179.42,180.190002,108400000,180.190002
180.19,180.55,180.06,180.539993,86220000,180.539993
180.54,181.15,180.45,180.919998,80660000,180.919998
180.92,181.78,180.19,181.199997,98480000,181.199997
181.2,181.91,181.14,181.679993,96020000,181.679993
181.68,182.56,180.75,180.839996,100600000,180.839996
180.84,181.25,180.42,181.110001,81110000,181.110001
181.11,181.23,180.25,180.699997,79930000,180.699997
180.7,181.97,180.34,181.880005,108900000,181.880005
181.88,182.27,181.74,182.259995,99600000,182.259995
182.26,183.43,182.12,183.429993,108600000,183.429993
183.43,183.61,182.11,182.179993,86570000,182.179993
182.18,182.34,180.62,180.630005,88860000,180.630005
180.63,180.63,178.86,179.830002,111800000,179.830002
179.83,180.04,178.35,178.369995,101600000,178.369995
178.37,179.01,178.37,179.009995,107700000,179.009995
179.01,180.3,179.01,180.080002,94870000,180.080002
180.08,180.56,179.82,179.990005,85650000,179.990005
179.99,181.09,179.87,180.759995,100200000,180.759995
180.76,180.76,179.96,180.619995,101300000,180.619995
180.62,181.97,180.62,181.919998,1.11e+08,181.919998
181.92,184.74,181.92,184.279999,140300000,184.279999
184.28,184.61,184.19,184.610001,85830000,184.610001
184.61,185.17,183.65,183.869995,97360000,183.869995
183.87,185.43,183.86,184.539993,106100000,184.539993
184.54,185.74,184.54,185.660004,99420000,185.660004
185.66,187.94,185.47,187.419998,124600000,187.419998
187.42,189.98,187.42,189.720001,146300000,189.720001
189.72,189.81,188.78,189.639999,130200000,189.639999
189.64,189.64,187.71,188.559998,101400000,188.559998
188.56,188.56,187.45,187.600006,1.01e+08,187.600006
187.6,188.29,187.29,188.289993,85970000,188.289993
188.29,188.94,187.38,187.860001,90600000,187.860001
187.86,187.86,187.11,187.679993,96540000,187.679993
187.68,188.04,187.09,187.75,108300000,187.75
187.75,189.59,187.45,189.550003,134100000,189.550003
189.55,190.36,188.93,189.320007,1.25e+08,189.320007
189.32,190.27,188.88,190.039993,115400000,190.039993
190.04,191.02,190.04,190.160004,143900000,190.160004
189.75,191.06,189.13,191.059998,117200000,191.059998
191.06,191.29,189.55,189.679993,99630000,189.679993
189.68,189.68,188.82,189.509995,87940000,189.509995
189.51,189.61,188.78,189.039993,102100000,189.039993
189.04,189.04,187.59,187.610001,97700000,187.610001
187.61,187.61,185.03,185.330002,1.07e+08,185.330002
185.33,187.1,185.33,187.100006,93090000,187.100006
187.1,187.1,185.98,186.529999,82170000,186.529999
186.53,187.65,186.51,187.339996,106900000,187.339996
187.34,187.98,186.63,186.630005,108300000,186.630005
186.63,186.74,185.97,186.729996,87500000,186.729996
186.73,189.66,186.43,189.610001,125400000,189.610001
188.77,189.61,187.84,189.149994,96040000,189.149994
189.15,190.96,189.15,189.740005,115700000,189.740005
189.74,190.26,189.44,190.059998,94130000,190.059998
190.06,191.36,190.06,191.229996,106700000,191.229996
191.23,191.85,191.04,191.850006,105200000,191.850006
191.85,192.43,191.17,192.429993,96080000,192.429993
192.43,192.63,191.84,192.009995,111100000,192.009995
192.01,192.08,191.37,191.449997,98410000,191.449997
191.45,192.67,191.45,192.520004,62450000,192.520004
192.47,192.52,191.26,191.929993,83670000,191.929993
191.93,191.93,190.81,191.050003,99060000,191.050003
191.05,192.37,190.99,192.369995,108200000,192.369995
192.37,192.95,192.28,192.940002,122800000,192.940002
192.94,193.32,192.64,193.289993,120300000,193.289993
193.29,193.84,192.55,192.720001,103900000,192.720001
192.72,194.72,192.72,194.720001,132500000,194.720001
194.86,196.07,194.72,195.649994,159900000,195.649994
195.65,195.65,194.34,194.380005,131400000,194.380005
194.38,195.13,194.28,195.130005,114800000,195.130005
195.13,195.13,193.58,194.350006,93540000,194.350006
194.35,194.98,192.28,192.550003,143600000,192.550003
192.55,192.55,190.66,191.580002,128600000,191.580002
191.58,192.23,191.17,192.059998,123300000,192.059998
192.06,192.78,191.58,192.399994,1.07e+08,192.399994
192.4,192.42,189.53,189.600006,95960000,189.600006
189.62,190.05,189.3,189.929993,102300000,189.929993
189.93,191.33,189.93,190.919998,124200000,190.919998
190.92,192.17,190.91,192.110001,121500000,192.110001
192.11,192.11,191.27,191.479996,87860000,191.479996
191.48,191.48,189.95,190.619995,79610000,190.619995
190.62,190.72,187.87,187.929993,1.04e+08,187.929993
187.93,187.93,187.39,187.679993,1e+08,187.679993
187.68,188.96,187.68,188.949997,102900000,188.949997
188.95,189.05,188.11,188.320007,81750000,188.320007
188.32,188.32,187.43,187.630005,77340000,187.630005
187.63,188.15,186.51,187.300003,80300000,187.300003
187.3,187.87,187.3,187.410004,85780000,187.410004
187.41,187.74,186.62,187.259995,86100000,187.259995
187.26,187.26,186.1,186.100006,87910000,186.100006
186.1,186.82,186.1,186.380005,67930000,186.380005
186.38,188.27,186.38,188.080002,91230000,188.080002
188.08,189.16,188.08,189.160004,94880000,189.160004
189.11,189.23,187.2,187.360001,90600000,187.360001
187.22,187.35,186.59,187.169998,75270000,187.169998
187.17,187.44,186.46,187.309998,70290000,187.309998
187.31,188.1,187.31,188.100006,82140000,188.100006
188.1,188.83,187.9,188.830002,88530000,188.830002
188.73,188.94,188.38,188.929993,85660000,188.929993
188.93,189.13,188,188.630005,81620000,188.630005
188.63,188.63,187.38,187.910004,81190000,187.910004
187.91,187.92,186.97,187.369995,85510000,187.369995
187.37,187.52,186.89,187.270004,94480000,187.270004
187.27,188.43,187.27,188.240005,95040000,188.240005
188.24,188.8,187.9,188.25,89850000,188.25
188.25,188.26,186.5,186.899994,104700000,186.899994
186.9,186.9,184.79,185.029999,100400000,185.029999
185.03,185.21,183.49,183.690002,107100000,183.690002
183.69,184.19,182.05,182.910004,111400000,182.910004
182.91,182.91,182.45,182.880005,66700000,182.880005
182.88,182.88,180.78,181.360001,111900000,181.360001
181.36,181.83,180.81,181.710007,105700000,181.710007
181.71,183.4,181.71,183.389999,100300000,183.389999
183.39,183.99,182.04,182.050003,101400000,182.050003
182.05,184.65,182.05,184.300003,104800000,184.300003
184.3,184.3,182.42,182.619995,97870000,182.619995
182.62,182.62,180.62,180.660004,92120000,180.660004
180.66,181.29,179.45,181.289993,106100000,181.289993
181.3,182.08,181.22,182.080002,103600000,182.080002
182.06,185.08,182.02,185.070007,130200000,185.070007
185.07,185.94,184.06,184.059998,147300000,184.059998
184.06,185.17,183.59,184.360001,127500000,184.360001
184.36,184.36,182.65,183.220001,101200000,183.220001
183.22,183.22,181.3,181.869995,95550000,181.869995
181.87,182.3,181.16,181.869995,97170000,181.869995
181.87,183.27,181.87,182.520004,99140000,182.520004
182.52,182.79,182.05,182.779999,90910000,182.779999
182.78,184.28,182.61,184.279999,96370000,184.279999
184.31,186.37,184.28,186.369995,78540000,186.369995
186.37,187.16,185.66,186.080002,110400000,186.080002
186.08,187.98,186.08,187.979996,117400000,187.979996
187.98,188.52,187.42,187.660004,140500000,187.660004
187.66,188.11,186.89,187.039993,107100000,187.039993
187.04,187.3,186.79,186.960007,95680000,186.960007
186.96,188.56,186.96,188.039993,111300000,188.039993
188.04,189.09,188.04,189.089996,121700000,189.089996
189.09,189.45,188.41,188.5,123100000,188.5
188.5,188.51,187.32,187.520004,101800000,187.520004
187.52,187.76,186.93,187.759995,97880000,187.759995
187.76,189.78,187.76,189.229996,110600000,189.229996
189.23,190.09,189.14,190.070007,120400000,190.070007
190.07,190.15,189.35,189.820007,121500000,189.820007
189.82,191.53,189.37,191.529999,129400000,191.529999
191.45,191.96,190.66,191.25,104900000,191.25
191.25,192.43,190.99,192.369995,119200000,192.369995
192.37,193.01,191.83,192.759995,129500000,192.759995
192.78,192.96,192.16,192.619995,1.19e+08,192.619995
192.62,193.97,192.53,193.720001,1.15e+08,193.720001
193.72,197.29,193.7,197.279999,126500000,197.279999
197.28,198.66,196.97,198.080002,170800000,198.080002
198.08,198.11,196.91,197.100006,109700000,197.100006
197.1,199.19,196.88,199.059998,124900000,199.059998
199.06,199.58,197.9,198.110001,130200000,198.110001
198.11,198.71,197.51,198.710007,108400000,198.710007
198.71,199.52,198.01,198.669998,126100000,198.669998
198.67,199.2,198.52,198.990005,105100000,198.990005
198.99,201.43,198.99,201.410004,150300000,201.410004
201.41,202.01,201.05,201.520004,133800000,201.520004
201.52,201.52,200.08,200.350006,91710000,200.350006
200.35,201.16,200.11,200.669998,123100000,200.669998
200.67,202.65,200.67,202.539993,143700000,202.539993
202.54,203.4,201.92,202.169998,84060000,202.169998
202.17,202.19,200.2,200.460007,103500000,200.460007
200.46,200.98,200.1,200.860001,109700000,200.860001
200.86,204.23,200.86,204.229996,153200000,204.229996
204.23,205.86,203.79,203.880005,1.81e+08,203.880005
203.88,203.88,202.45,202.990005,125500000,202.990005
202.99,204.65,202.98,204.25,1.44e+08,204.25
204.25,205.16,203.68,204.389999,156500000,204.389999
204.39,206.68,204.17,206.309998,178500000,206.309998
206.31,207.65,205.83,206.729996,170500000,206.729996
206.73,210.31,206.73,209.940002,177900000,209.940002
209.94,213.08,209.91,212.020004,1.76e+08,212.020004
212.02,212.45,210.58,210.649994,155200000,210.649994
210.65,211.23,209.24,209.809998,137900000,209.809998
209.81,210.13,209.25,210.020004,130200000,210.020004
210.02,211.77,210.02,210.940002,170300000,210.940002
210.57,210.94,208.44,208.570007,107900000,208.570007
208.57,208.57,206.44,207.139999,78300000,207.139999
207.14,207.76,207.05,207.649994,62050000,207.649994
207.65,209.62,207.65,209.610001,81560000,209.610001
209.61,210.7,209.17,210.679993,91970000,210.679993
210.68,211.61,210.68,211.279999,112700000,211.279999
211.28,211.28,208.93,209.589996,98960000,209.589996
209.59,210.88,209.51,210.880005,1.05e+08,210.880005
210.88,210.98,209.93,210.649994,99610000,210.649994
210.65,213.8,210.65,213.800003,1.53e+08,213.800003
213.8,214.57,207.49,207.970001,180300000,207.970001
207.97,207.97,204.51,206.110001,176500000,206.110001
206.11,207.33,205.52,205.960007,122800000,205.960007
205.96,206.83,205.52,206.720001,108700000,206.720001
206.72,207.37,206.06,206.639999,113900000,206.639999
206.64,208.27,206.64,208.259995,122400000,208.259995
208.26,209.18,207.61,209.169998,130500000,209.169998
209.17,209.4,207.59,208.429993,132100000,208.429993
208.43,208.43,206.62,207.529999,85340000,207.529999
207.53,207.78,205.05,205.789993,128300000,205.789993
205.79,206.03,203.41,203.490005,131200000,203.490005
203.49,204.43,202.6,204.25,130300000,204.25
204.25,206.43,204.25,206.429993,128900000,206.429993
206.43,207.69,206.43,207.389999,122900000,207.389999
207.42,209.82,207.4,209.809998,145700000,209.809998
209.81,212.36,209.81,210.289993,193800000,210.289993
210.29,211.54,209.15,209.330002,125300000,209.330002
209.33,212.42,209.19,211.779999,143500000,211.779999
211.78,214.18,211.6,213.960007,145300000,213.960007
213.96,214.57,210.82,212.789993,175700000,212.789993
212.84,213.03,211.21,212.960007,134300000,212.960007
212.96,214.51,212.6,213.470001,146100000,213.470001
213.47,215.27,211.13,214.559998,144400000,214.559998
214.56,216.24,214.47,216.240005,129900000,216.240005
216.24,216.67,215.54,215.919998,141300000,215.919998
215.92,216.28,215.13,215.970001,136400000,215.970001
215.97,217.41,215.38,217.399994,136500000,217.399994
217.4,219.76,217.22,219.759995,155600000,219.759995
219.76,222.45,219.26,222.449997,160200000,222.449997
222.45,222.96,219.73,219.759995,1.52e+08,219.759995
219.76,222.22,219.22,222.220001,139700000,222.220001
222.22,224.62,222.22,224.619995,177600000,224.619995
224.58,225.29,223.31,224.339996,144700000,224.339996
224.34,224.4,222.63,223.789993,1.48e+08,223.789993
223.72,224.59,223.15,224.039993,1.58e+08,224.039993
224.04,226.88,223.41,226.770004,181700000,226.770004
226.77,227.92,225.42,226.919998,191700000,226.919998
226.92,226.92,224.41,225.419998,142700000,225.419998
225.42,227.33,223.94,224.380005,174500000,224.380005
224.14,224.37,222.18,224.339996,154600000,224.339996
224.39,225.5,224.13,225.130005,1.59e+08,225.130005
225.13,226.33,224.44,225.570007,163200000,225.570007
225.57,226.98,225.36,226.580002,129900000,226.580002
226.58,231.81,226.58,231.690002,187300000,231.690002
231.69,234.7,231.68,232.539993,210300000,232.539993
232.54,233.89,231.27,233.190002,171500000,233.190002
233.19,236.55,232.58,236.550003,181900000,236.550003
236.55,236.55,233.69,234.669998,137500000,234.669998
234.67,236.52,234.14,235.779999,1.48e+08,235.779999
235.78,236.52,235.13,235.600006,1.5e+08,235.600006
235.6,237.09,235.6,236.539993,1.48e+08,236.539993
236.54,237.35,233.29,233.339996,199100000,233.339996
233.34,235.33,232.92,235.330002,143800000,235.330002
235.33,235.33,233.62,234.720001,139300000,234.720001
234.72,237.79,234.71,237.300003,161500000,237.300003
237.3,240.11,237.3,238.970001,178100000,238.970001
238.97,239.86,238.08,238.899994,134400000,238.899994
238.9,239.1,234.57,235.139999,167400000,235.139999
235.14,235.71,233.4,235.710007,145300000,235.710007
235.71,236.42,232.07,232.470001,148200000,232.470001
232.47,232.56,228.32,228.690002,147300000,228.690002
228.69,228.83,226.3,228.630005,129800000,228.630005
228.63,233.7,228.63,233.520004,146300000,233.520004
233.52,235.57,232.13,233.75,156300000,233.75
233.75,236.54,233.75,236.440002,184800000,236.440002
236.44,237.85,235.13,235.970001,139400000,235.970001
235.97,237.48,235.43,237.279999,106700000,237.279999
237.28,238.09,236.64,237.729996,123700000,237.729996
237.73,242.57,237.73,242.220001,173800000,242.220001
242.22,243.36,241.89,243.029999,161400000,243.029999
243.03,243.47,241.74,242.380005,153600000,242.380005
242.38,244.78,241.88,244.740005,136100000,244.740005
244.74,245.47,241.3,242.419998,161500000,242.419998
242.42,242.42,240.08,241.75,149700000,241.75
241.75,243.13,241.65,242.020004,146600000,242.020004
242.02,242.8,240.91,242.289993,142300000,242.289993
242.29,243.08,241.23,243.080002,123900000,243.080002
243.08,243.57,239.23,240.509995,148800000,240.509995
240.52,240.52,235.26,235.520004,147500000,235.520004
235.52,236.01,234.21,235.160004,146500000,235.160004
235.16,236.52,234.15,234.789993,126300000,234.789993
234.79,237.73,234.79,237.729996,102400000,237.729996
237.73,238.28,236.26,237.240005,121200000,237.240005
236.56,237.24,233.98,236.080002,129900000,236.080002
236.08,237.96,236.08,237.130005,1.36e+08,237.130005
237.13,238.01,235.85,237.850006,137400000,237.850006
237.85,238.53,237.02,237.580002,125400000,237.580002
237.58,237.87,236.02,236.410004,119200000,236.410004
236.41,237.54,235.85,237.539993,132100000,237.539993
237.54,237.54,233.93,234.429993,131600000,234.429993
234.43,234.43,232.26,232.759995,113500000,232.759995
232.76,233.54,232.41,233.199997,85840000,233.199997
233.2,236.12,232.58,236.110001,1.13e+08,236.110001
236.11,236.83,235.45,235.449997,117100000,235.449997
235.45,240.25,235.45,240.119995,144900000,240.119995
240.12,242.16,240.12,241.350006,130200000,241.350006
241.35,244.76,241.35,244.75,121200000,244.75
244.75,247.4,244.75,246.630005,159600000,246.630005
246.63,248.32,245.29,247.979996,135700000,247.979996
247.98,249.19,246.43,247.350006,151200000,247.350006
246.04,247.74,243.83,245.039993,120600000,245.039993
245.04,245.51,243.67,245.509995,114700000,245.509995
245.51,246.3,242.59,243.940002,1.17e+08,243.940002
243.94,245.66,243.41,245.649994,110900000,245.649994
245.65,246.07,244.43,245.669998,110900000,245.669998
245.67,245.67,239.68,239.960007,123300000,239.960007
239.96,240.08,238.23,239.580002,1.25e+08,239.580002
239.58,241.13,239.21,241.130005,127400000,241.130005
241.24,241.64,240.7,241.490005,109100000,241.490005
241.71,245.91,241.71,245.729996,141200000,245.729996
245.73,246.5,245.17,246.130005,112100000,246.130005
246.13,246.26,243.6,244.350006,123100000,244.350006
244.35,245.25,242.57,244.990005,1.17e+08,244.990005
244.99,245.8,244.05,244.059998,1.29e+08,244.059998
244.06,247.6,243.98,247.580002,149100000,247.580002
247.58,247.58,244.45,245.259995,123800000,245.259995
245.26,248.26,244.53,247.029999,140600000,247.029999
247.03,250.13,247.03,248.929993,161800000,248.929993
248.93,249.43,247.72,248.740005,134100000,248.740005
248.74,249.74,248.74,249.600006,123800000,249.600006
249.6,251.81,249.6,250.839996,135100000,250.839996
250.67,252.04,250.53,252.039993,147700000,252.039993
252.04,253.2,251.79,252.699997,1.5e+08,252.699997
252.7,252.94,251.23,251.789993,108300000,251.789993
251.79,251.81,243.63,244.050003,138200000,244.050003
244.05,244.06,239.07,241.589996,174100000,241.589996
241.59,243.07,241.46,242.820007,142900000,242.820007
242.82,243.44,239.66,243.009995,146200000,243.009995
243.01,243.48,241.68,242.220001,124500000,242.220001
242.22,242.22,238.04,238.110001,123200000,238.110001
238.09,238.12,233.6,233.660004,1.84e+08,233.660004
233.66,236.19,233.66,235.009995,160800000,235.009995
235.01,236.65,235.01,236.070007,132400000,236.070007
236.07,238.22,233.94,236.360001,149700000,236.360001
236.36,236.45,235.53,236.240005,106300000,236.240005
236.24,238.42,235.92,238.179993,138500000,238.179993
238.19,239.25,238.17,238.669998,133300000,238.669998
238.69,239.05,237.32,237.949997,134700000,237.949997
237.99,240.36,237.95,240.220001,1.32e+08,240.220001
240.2,240.25,235.23,236.009995,1.28e+08,236.009995
235.72,236.01,234.4,234.550003,115700000,234.550003
234.57,237.38,233.07,236.589996,146700000,236.589996
236.59,236.92,235.89,236.119995,112700000,236.119995
236.12,236.89,234.59,234.910004,114900000,234.910004
234.91,236.86,231.92,235.990005,1.3e+08,235.990005
235.99,238.31,235.97,237.029999,153100000,237.029999
237.03,237.35,235.48,236.839996,127500000,236.839996
236.84,238.02,236.31,237.039993,122400000,237.039993
237.04,238.06,236.37,236.880005,106300000,236.880005
236.88,241.2,236.87,240.679993,125600000,240.679993
240.68,243.37,240.35,243.339996,131700000,243.339996
243.34,246.51,243.06,245.669998,156400000,245.669998
245.67,246.79,245.53,246.25,123800000,246.25
246.25,247.15,245.7,247.149994,123500000,247.149994
247.15,247.83,245.48,247.380005,112800000,247.380005
247.38,247.42,245.82,246.509995,109300000,246.509995
246.53,249.77,246.51,249.770004,156600000,249.770004
249.77,250.45,249.11,249.669998,135200000,249.669998
249.67,250.61,249.27,250.190002,118100000,250.190002
250.19,250.26,247.76,247.809998,104400000,247.809998
247.81,252.91,247.81,252.839996,156600000,252.839996
252.84,254.24,252.66,253.300003,143300000,253.300003
253.3,253.67,251.91,252.839996,125100000,252.839996
252.84,254.07,251.73,252.929993,125300000,252.929993
252.93,253.3,248.14,248.520004,135500000,248.520004
248.52,250.08,247.59,250.080002,154300000,250.080002
250.08,254.01,250.03,253.830002,189400000,253.830002
253.83,254.13,250.33,250.470001,180600000,250.470001
250.47,250.47,247.02,248.139999,153300000,248.139999
248.14,250.21,246.94,247.669998,137500000,247.669998
247.67,247.76,246.11,247.059998,140300000,247.059998
247.06,247.06,234.67,235.179993,237600000,235.179993
235.18,235.45,228.74,230.669998,240500000,230.669998
230.67,232.82,229.44,231.940002,155600000,231.940002
231.93,231.94,228.32,231.720001,131200000,231.720001
231.73,233.81,231.38,231.679993,1.41e+08,231.679993
231.67,232.87,230.57,232.309998,132200000,232.309998
232.3,232.31,230.69,232.210007,153900000,232.210007
232.2,234.93,232.2,234.929993,126100000,234.929993
234.96,235.88,234.5,235.669998,132600000,235.669998
235.66,237.06,235.53,236.279999,134600000,236.279999
231.83,236.28,230.67,231.830002,134300000,231.830002
231.83,233.68,230.64,232.229996,115300000,232.229996
232.23,232.23,228.08,229.910004,115600000,229.910004
229.91,233.01,229.91,231.320007,124900000,231.320007
231.32,234.62,231.32,233.600006,143600000,233.600006
233.6,234.33,232.77,233.919998,128100000,233.919998
233.92,236.16,232.79,233.710007,128100000,233.710007
233.71,235.34,233.17,234.779999,88250000,234.779999
234.74,235.18,233.46,234.410004,125100000,234.410004
234.41,236.84,233.68,236.679993,141700000,236.679993
236.67,238.2,235.72,235.850006,153400000,235.850006
235.84,236.27,235.31,235.479996,105100000,235.479996
235.52,235.91,235.02,235.910004,54990000,235.910004
235.9,236.37,234.37,235.369995,116800000,235.369995
235.36,239.03,235.27,238.800003,144300000,238.800003
238.83,240.18,238.8,239.529999,156900000,239.529999
239.5,239.53,237.71,238.839996,124100000,238.839996
238.84,238.84,234.78,235.970001,1.09e+08,235.970001
236.03,236.49,234.95,235.880005,1.1e+08,235.880005
235.89,236.64,235.82,236.259995,1.14e+08,236.259995
236.28,239.76,236.26,239.279999,150900000,239.279999
239.3,239.65,238.25,238.259995,137500000,238.259995
238.22,238.77,236.72,238.770004,133200000,238.770004
238.81,240.58,238.77,239.259995,145900000,239.259995
239.23,241,238.98,240.940002,164400000,240.940002
240.97,244.08,240.94,243.710007,194200000,243.710007
243.7,244.51,242.95,243.979996,147200000,243.979996
243.97,245.8,243.93,245.800003,138200000,245.800003
245.8,246.43,244.42,246.199997,163200000,246.199997
246.09,247.05,245.21,246.580002,183200000,246.580002
246.54,246.9,244.3,245.869995,165300000,245.869995
245.85,246.13,244.92,245.770004,142300000,245.770004
245.75,246.22,244.68,246.130005,120200000,246.130005
246.15,247.1,246.12,247.080002,118500000,247.080002
247.06,247.67,245.68,246.639999,162200000,246.639999
246.63,246.66,242.98,243.020004,1.64e+08,243.020004
243.01,244.51,241.96,244.5,172100000,244.5
244.5,244.8,242.29,243.210007,133300000,243.210007
243.2,243.23,236.65,236.779999,185300000,236.779999
236.77,237.94,235.51,237.660004,183300000,237.660004
237.66,242.05,237.66,242.050003,158100000,242.050003
242.03,246.38,241.97,245.860001,200700000,245.860001
245.86,248,245.21,247.449997,150800000,247.449997
247.44,248.18,246.3,248.169998,154600000,248.169998
248.14,248.9,247.73,248.770004,1.52e+08,248.770004
248.82,249.22,248.07,249.220001,93530000,249.220001
249.22,249.22,245.72,249.050003,133800000,249.050003
249.06,254,249.05,254,230400000,254
254,254.87,253.24,253.850006,200100000,253.850006
253.85,254.42,252.88,253.039993,156900000,253.039993
253.05,253.89,250.71,251.169998,139800000,251.169998
251.16,252.36,248.82,251.160004,1.59e+08,251.160004
251.16,251.27,249.25,249.279999,128700000,249.279999
249.28,251.53,248.94,250.960007,139700000,250.960007
250.97,250.98,247.15,248.169998,1.36e+08,248.169998
248.17,248.31,247.02,247.350006,126600000,247.350006
247.31,248.23,244.92,248.210007,148200000,248.210007
248.21,250.04,247.4,250.039993,1.57e+08,250.039993
250.01,250.04,247.19,247.559998,148800000,247.559998
247.56,247.81,246.45,246.779999,155400000,246.779999
246.79,249.96,245.89,249.729996,244700000,249.729996
249.73,249.73,247.45,248.75,157600000,248.75
248.75,248.75,245.85,246.339996,188700000,246.339996
246.34,247.22,246.02,246.75,95410000,246.75
246.75,247.09,246.73,246.919998,48860000,246.919998
246.9,246.92,244.31,244.669998,99800000,244.669998
244.66,244.67,243.04,243.369995,126200000,243.369995
